"time","BANE.CLOSE","SIBN.CLOSE","LKOH.CLOSE","ROSN.CLOSE","SNGS.CLOSE","TATN.CLOSE","IMOEX.CLOSE","MOEXOG.CLOSE"
2013-09-04,1912,139.8,1929.9,249.02,26.47,207.99,1373.62,3283.23
2013-09-05,1920,141.86,1993,259.75,27.261,213.65,1421.5,3409.13
2013-09-06,1914,141.54,2000.2,263.98,27.394,216.92,1421.45,3422.21
2013-09-09,1939.8,144.1,2020,263,27.67,220,1451.61,3459.67
2013-09-10,1930,142.01,2002,258.01,27.041,221.85,1453.31,3433.64
2013-09-11,1905.2,142,2023.1,255.75,27.099,221.64,1454.12,3444.39
2013-09-12,1910,141.54,2008.8,258.47,27.049,219,1451.37,3433.83
2013-09-13,1915,142.38,2006.6,258.12,26.99,219.38,1440.93,3414.89
2013-09-16,1908.1,143.2,2029,263.49,27.6,221.65,1471.99,3461.53
2013-09-17,1910,141.74,2029.9,265.39,27.848,223,1470.11,3476.26
2013-09-18,1910,141.71,2017.5,262.81,27.35,220.45,1475.11,3445.27
2013-09-19,1910,142.24,2036.7,265.98,27.845,223.3,1485.15,3486.51
2013-09-20,1891.4,139.61,2025,262.8,27.515,225.62,1477.85,3462.32
2013-09-23,1900,138.98,2042.1,262.45,27.541,220.83,1467.95,3445.6
2013-09-24,1890,140.36,2043,259.67,27.6,219,1465.78,3441.56
2013-09-25,1882,140.52,2079,262.05,28.42,217.34,1478.04,3476.54
2013-09-26,1886.6,141.25,2082,263.68,28.557,215.68,1483.7,3488.97
2013-09-27,1875,142.01,2083,265.3,28.56,216.4,1472.49,3492.3
2013-09-30,1899.4,141.58,2054.9,263.71,28.429,212.92,1463.13,3480.07
2013-10-01,1910,143.99,2046.1,263.5,28.29,213.45,1472.25,3480.16
2013-10-02,1880,143.15,2029.3,260.25,27.865,208.21,1456.97,3426.59
2013-10-03,1877.5,142.84,2037.9,260.05,28.079,209.05,1456.49,3435.94
2013-10-04,1900,144,2055,262.19,28.099,211.25,1472.96,3468.13
2013-10-07,1887.6,143.99,2062.5,262.09,28.058,210.24,1480.63,3483.97
2013-10-08,1904,145.59,2112,264,28.64,215.18,1501.54,3550.16
2013-10-09,1904,146.13,2111.6,262.98,28.695,214.33,1501.06,3544.59
2013-10-10,1899.9,145.65,2120,265,29.119,218.44,1518.76,3599.85
2013-10-11,1905,147.07,2119,265.09,28.996,217.81,1511.6,3592.33
2013-10-14,1905,147.09,2107,265.02,29,218.83,1510.58,3582.83
2013-10-15,1903,149.11,2136,265.5,29.674,221.99,1530.17,3626.98
2013-10-16,1904,148.53,2125.1,261.02,29.697,220.38,1533.8,3619.44
2013-10-17,1898,147.25,2092.3,256.87,29.088,219.6,1513.33,3567.65
2013-10-18,1905.2,147.44,2122.1,260.96,29.45,222.96,1538.14,3623.62
2013-10-21,1897.6,147.16,2117.6,259.59,29.579,221.51,1535.27,3620.7
2013-10-22,1899,147.75,2108,260.01,29.411,220.58,1526.4,3602.87
2013-10-23,1906,144.02,2087.5,254.46,28.853,216.7,1506.1,3547.7
2013-10-24,1905,144.14,2071.1,251.5,28.46,212.86,1501.94,3527.39
2013-10-25,1905,145.37,2094,252.2,28.388,214.13,1505.39,3537.5
2013-10-28,1904.1,146.35,2097.9,253.84,28.352,216.49,1511.51,3547.81
2013-10-29,1940,145.41,2107.2,253.61,28.33,217,1517.79,3560.3
2013-10-30,1936.1,145.9,2089.9,250,28.665,219.83,1514.06,3553.26
2013-10-31,1935,145.02,2102.4,254,28.189,220.54,1509.62,3555.37
2013-11-01,1783.6,145.93,2112,251.98,28.75,220.7,1515.15,3547.89
2013-11-05,1778.4,145.84,2093.9,249.33,28.87,219.18,1507.74,3528.31
2013-11-06,1791.8,146.75,2087.4,249,28.801,218.5,1501.89,3517.72
2013-11-07,1798,148.28,2093,248.75,28.764,219.17,1507.77,3528.91
2013-11-08,1791,148.25,2064.1,245.92,28.401,214.28,1489.32,3479.81
2013-11-11,1799,149,2059.6,244,28.185,211.1,1481.29,3461.16
2013-11-12,1874.9,148.5,2079,247.54,28.364,211.89,1500.41,3502.11
2013-11-13,1815,147.36,2048.5,244.35,27.707,208,1467.23,3443.3
2013-11-14,1905,149.17,2078.2,245.76,28.153,208.12,1491.1,3492.35
2013-11-15,1901.1,148.74,2071,244.2,28.13,208.24,1493.79,3479.86
2013-11-18,1899,148.2,2092,244.92,28.36,211.7,1511.73,3504.84
2013-11-19,1920,148.1,2087,244.9,28.55,211.99,1511.19,3505.11
2013-11-20,1882.2,148.26,2084.1,244.9,28.21,208.69,1506.62,3502.19
2013-11-21,1908.6,147.12,2066.4,242.2,28,208.5,1494.07,3480.84
2013-11-22,1919.4,148.63,2084.3,246.66,28.265,213.41,1504.21,3508.01
2013-11-25,1908,147.8,2080.2,244.6,28.12,211.01,1502.41,3491.72
2013-11-26,1915.9,148.16,2070.1,240.77,27.552,207.99,1484.58,3452.81
2013-11-27,1901.1,147.49,2054.1,237.5,27.711,204.48,1475.27,3422.58
2013-11-28,1906,147.61,2050.1,238.43,27.642,205.08,1484.02,3432.72
2013-11-29,1908.7,148.26,2042.8,238.49,27.398,203.09,1479.35,3425.91
2013-12-02,1878,148.33,2033.6,237.4,27.232,205.35,1473.56,3409.4
2013-12-03,1860,149.27,2000.1,233.52,26.81,198.72,1448.43,3354.76
2013-12-04,1844.7,148.99,1982.5,235.8,27.187,199.29,1439.36,3352.16
2013-12-05,1840,147.75,1961.1,232.39,26.727,196.74,1428.71,3319.51
2013-12-06,1887.3,148.39,1970,235.16,26.9,196.5,1448.67,3354.1
2013-12-09,1877.4,147.77,1994.6,236.01,27.332,199.28,1465.7,3406.03
2013-12-10,1864.5,147.1,1999.7,234.4,27.248,203.66,1465.93,3407.39
2013-12-11,1863.6,146.18,2002.5,234.09,27.485,203.5,1462.53,3397.2
2013-12-12,1855,145.38,1997.5,233,27.115,201,1449.74,3368.27
2013-12-13,1906,143.24,1998.3,232.28,27.04,201.34,1450.2,3373.27
2013-12-16,1942.2,143.44,2011.6,236.1,27.511,203.22,1472.76,3415.72
2013-12-17,1940,143.98,2022.3,236.8,27.9,206.09,1480.58,3437.81
2013-12-18,2009.9,146,2018.3,241.66,28.252,204.54,1490.86,3458.42
2013-12-19,2020.1,147.2,2037.6,244.52,28.291,209.03,1500.69,3478.32
2013-12-20,2001.1,145.8,2033,243.58,28.031,207.93,1496.35,3470.02
2013-12-23,1989.9,148.9,2025.8,248.25,28.279,210.98,1507.85,3498.06
2013-12-24,1981.1,148.11,2014.8,248.01,28.167,209.88,1508.19,3493.15
2013-12-25,1991.6,147.14,2006.5,248.67,28.204,209.99,1501.12,3487.78
2013-12-26,2003.1,147.82,2016.2,248,28.234,208.45,1501.83,3490.49
2013-12-27,1985.2,147.36,2007.3,247.94,28.091,206.2,1494.53,3468.01
2013-12-30,2000,147.61,2039.7,251.6,28.364,208.22,1503.39,3491.14
2014-01-06,1974.5,147.79,1990.2,243.01,27.455,200.4,1463.75,3402.53
2014-01-08,1989.4,148.39,1959.1,242,27.201,197.12,1462.67,3382.57
2014-01-09,1983,146.79,1979.1,241.97,27.57,199.11,1464.95,3397.3
2014-01-10,2017.9,146.78,1991.6,242.43,27.51,199.69,1469.39,3413.57
2014-01-13,2005,147.41,2001.1,240.79,27.975,201.5,1477.28,3434.46
2014-01-14,2028.8,147.18,1980,242.24,27.935,197.2,1471.06,3425.47
2014-01-15,2100,146.64,1999.9,246.36,28.15,198.41,1485.77,3451.44
2014-01-16,2143.8,146.68,1979.6,243.47,27.802,198.05,1480.43,3425.17
2014-01-17,2192.9,146.45,1978.4,248.77,27.701,199.5,1484.85,3447.27
2014-01-20,2155,148,1998.5,249.32,27.92,199.19,1495.94,3471.8
2014-01-21,2135,148.16,2000.5,250.35,27.972,200.39,1503.6,3500.02
2014-01-22,2100,147,2001.4,250.52,27.99,199.2,1498.73,3496.11
2014-01-23,2040,146.89,1978.1,248.65,28.334,201.07,1493.79,3506.95
2014-01-24,2022,146.93,1956.9,247.91,28.417,198,1492.72,3496.45
2014-01-27,2059.9,143.49,1961.9,246.66,28.22,197.36,1477.87,3490.2
2014-01-28,2037.8,141.84,1973.3,244.4,27.907,193.79,1470.83,3446.77
2014-01-29,1989.6,143.27,1960,245.09,27.672,197.14,1463.11,3437.41
2014-01-30,2015.6,141.64,1997.9,245.75,27.988,199.21,1463.6,3457.2
2014-01-31,1975,141.37,1989,245,26.945,195.49,1454.05,3422.94
2014-02-03,1966,139.45,1966.8,238.96,26.853,192.62,1440.9,3369.71
2014-02-04,1955,141.26,1970.1,242.86,27,188.96,1441.79,3369.38
2014-02-05,2036.9,142.18,1965,242.7,27.119,193.09,1456,3395.17
2014-02-06,2051.3,141.79,1969.1,244.41,27.074,199.59,1463.96,3424.6
2014-02-07,2079.2,143.91,1975.1,246.1,27.299,201.89,1478.22,3457.61
2014-02-10,2160,145.25,1988.1,247.26,27.344,203.32,1475.9,3471.37
2014-02-11,2160,146.52,2015.5,248.59,27.237,207.49,1483.57,3491.52
2014-02-12,2195,147.47,2028.2,248.35,27.62,212.66,1498.08,3525.97
2014-02-13,2181,146,2023,243.75,27.2,210.2,1478.77,3492.11
2014-02-14,2178.7,146.6,2039.3,247.19,27.284,212.12,1494.32,3530.11
2014-02-17,2158,146.51,2049,249.9,27.522,213.12,1507.49,3546.67
2014-02-18,2174,145.24,2040.7,250.13,27.572,213.77,1504.24,3545.12
2014-02-19,2185,147.5,2029.1,247.94,27.555,214.11,1485.6,3518.55
2014-02-20,2188,145.68,2042,246.67,27.457,209.29,1480.99,3510.83
2014-02-21,2190,146.81,2030.9,250,27.683,211.84,1487.64,3519.2
2014-02-24,2150,146.88,2030.3,249.18,27.749,214.5,1489.01,3525.55
2014-02-25,2080.1,145.38,2010.9,248.78,27.85,209.48,1478.64,3510.93
2014-02-26,2050,146.08,2009,246.99,28.101,209.41,1469.51,3513.76
2014-02-27,2015,144.9,2002,242.9,27.579,208.5,1448.7,3474.11
2014-02-28,2010,142.73,1963,243.95,27.35,211.19,1444.71,3458.02
2014-03-03,1895,129.5,1817.2,230.88,26.228,205.67,1288.81,3178.27
2014-03-04,1901,139.31,1899.7,237.9,26.93,207.5,1356.54,3309.01
2014-03-05,1907.7,139.86,1920,236,26.942,204.92,1351.11,3296.94
2014-03-06,1904.4,138.2,1890,235.6,26.786,204.42,1337.98,3262.55
2014-03-07,1900.1,140.54,1959.5,236.38,26.932,205.99,1339.36,3277.18
2014-03-11,1888.5,141.7,1938.4,229.5,26.327,203.34,1308.7,3216.48
2014-03-12,1846,138.26,1888.5,224,26.313,196,1274.21,3161.8
2014-03-13,1863,135.31,1842,224.8,25.91,189.75,1248.56,3116.27
2014-03-14,1840.2,134.18,1882,225.81,25.477,188,1237.43,3066.65
2014-03-17,1968.7,134.12,1897.1,228,26.45,194.29,1283.7,3141.8
2014-03-18,1874,137.6,1914.7,232.44,26.65,197.52,1335.86,3228.73
2014-03-19,1887.2,135.8,1886,231.47,26.251,191.98,1319.02,3192.81
2014-03-20,1894.5,135.41,1892,231.68,26.201,193.01,1320.5,3205.15
2014-03-21,1870.9,133.58,1910,231.21,26.289,195.63,1307.34,3167.35
2014-03-24,1911,135.04,1869.4,228.05,25.57,188.18,1297.91,3120.9
2014-03-25,1924.8,136.79,1879.5,232,25.566,190.97,1324.44,3175.1
2014-03-26,1929.8,137.61,1920,232.31,25.615,194.87,1349.39,3244.28
2014-03-27,1915,139.61,1909,232.6,25.379,197.7,1331.93,3209.41
2014-03-28,1911,145.14,1906,231.4,25.521,199,1344.12,3224.6
2014-03-31,1920,143.96,1960,234.53,25.854,200,1369.29,3280.62
2014-04-01,1900.1,143.2,1965.6,231.7,25.98,201.14,1375.73,3285.2
2014-04-02,1917.6,141.47,1954,233,26.14,199.5,1373.33,3277.65
2014-04-03,1926.9,140.75,1954,230.5,25.999,198.9,1366.04,3266.16
2014-04-04,1970,142.48,1966,232.49,26.147,204.15,1382.41,3305.57
2014-04-07,1903.4,137.61,1920,231.42,25.994,203,1349.79,3246.9
2014-04-08,1920,139.62,1920,229.95,25.752,209.02,1352.33,3265.48
2014-04-09,1950,142.98,1900,231.99,25.843,212.63,1348.85,3271.09
2014-04-10,1999,143.65,1914.3,234.58,26.124,219,1367.71,3320.48
2014-04-11,2029.5,142.85,1898.1,232.52,25.9,217,1362.4,3296.98
2014-04-14,2030,142.5,1880,233.88,26.15,213.8,1344.86,3273.04
2014-04-15,2000,142.79,1850,225.95,25.5,209.1,1311.01,3204.09
2014-04-16,2000,142.8,1865,225.59,25.406,208,1322.6,3225.36
2014-04-17,2039.6,140.61,1872,228.45,25.2,208.5,1329.67,3232.87
2014-04-18,2089.9,141.34,1899.9,231.77,25.7,211.99,1356.54,3300.29
2014-04-21,2119.8,142,1889,230.9,25.461,209.25,1345.04,3276.98
2014-04-22,NA,141.51,1873.4,230,25.38,209.36,1335.62,3262.46
2014-04-23,NA,141,1880.1,228.17,25.206,209.75,1329.11,3250.28
2014-04-24,NA,138.7,1856.7,225.98,24.875,208.51,1300.54,3202.25
2014-04-25,NA,135.39,1838,223.62,24.575,205.78,1280.12,3171.32
2014-04-28,NA,135.25,1865,219.8,25.062,207.33,1299.13,3202.21
2014-04-29,NA,133.86,1889.3,223.51,25.057,206.89,1304.78,3226.39
2014-04-30,NA,138.52,1880.1,222.62,24.9,203.39,1306.01,3216.82
2014-05-02,NA,138.81,1884.1,222.8,24.82,201.93,1304.84,3210.32
2014-05-05,NA,138.58,1866,220.9,25.05,202,1298.29,3195.85
2014-05-06,2200.1,137.75,1878.9,224.05,24.95,204.68,1318.57,3238.02
2014-05-07,2351.8,139.59,1919,229,25.29,210.34,1363.48,3333.28
2014-05-08,2255,140.19,1942.8,226.67,25.27,209.58,1371.42,3323.45
2014-05-12,2184.9,139.6,1950,229.5,25.21,210.87,1375.31,3333.42
2014-05-13,2162.8,140.89,1931.3,229.5,25.351,209.88,1385.29,3337.98
2014-05-14,2208.1,141.92,1910.9,229.99,25.38,213.91,1389.11,3356.07
2014-05-15,2184.9,141.3,1890,227,25.256,209.18,1381.99,3335.76
2014-05-16,2200,141.5,1919,227.24,25.574,209,1392.3,3365.69
2014-05-19,2200,142.26,1938,228.1,25.7,213.51,1413.85,3409.73
2014-05-20,2299.7,142.82,1979,229.8,25.943,218,1425.58,3438
2014-05-21,2300,141.9,1995,230.56,26.276,221.32,1439.9,3481.42
2014-05-22,2272.5,140.7,1965.2,230.01,26.13,221,1430.54,3458.92
2014-05-23,2264.4,140.15,1957,232.9,26.307,217.94,1438.98,3461.77
2014-05-26,2264.4,140.58,1972,233.74,26.473,219.22,1449.36,3480.24
2014-05-27,2230,139.15,1930.3,229,25.901,210.79,1417.32,3384.1
2014-05-28,2215,140.13,1944.9,229.13,25.94,210.97,1425.95,3381.69
2014-05-29,2288.4,140.03,1977.7,229.81,26.026,210.2,1447.39,3422.48
2014-05-30,2255.5,140.24,1968,226,25.089,202.1,1432.03,3362.69
2014-06-02,2285,142,2037,230,26.351,208.6,1464.47,3451.48
2014-06-03,2299,146.51,2050,231.3,26.55,210.6,1472.83,3463.14
2014-06-04,2305,150.01,2047,230.25,26.899,210.47,1475.79,3459.05
2014-06-05,2310,148.36,2035,229.5,26.999,208.79,1470.7,3463.9
2014-06-06,2393.2,148.47,2030.6,237,27.139,209.55,1484.94,3510.43
2014-06-09,2464.7,148.92,2025,240.36,26.942,207.63,1485.39,3517.9
2014-06-10,2439.4,149.11,2061.4,242.8,27.394,211,1490.81,3537.69
2014-06-11,2424.1,152.5,2097.9,249.66,27.559,213,1501.18,3574.55
2014-06-16,2470,153,2149,253.3,27.351,219.25,1493.93,3609.24
2014-06-17,2438.6,155.5,2130,251.59,27.792,222.77,1486.38,3609.75
2014-06-18,2500,156.69,2126.9,250.87,28.184,224.7,1494.28,3641.4
2014-06-19,2430,153.5,2112.1,249.89,27.248,224.64,1495.09,3614.26
2014-06-20,2365,150.61,2100,250.11,27.186,223.63,1486.3,3590.82
2014-06-23,2300.3,151.59,2082.6,252.3,27.275,225.95,1486.3,3601.56
2014-06-24,2409.4,151.18,2099.1,257.81,27.8,229.82,1518.83,3682.22
2014-06-25,2382.1,149.23,2037.4,250,26.717,224.92,1481.95,3584.1
2014-06-26,2390.7,147,2028.6,249.24,26.5,221.14,1473.18,3559.64
2014-06-27,2404.9,147.75,2021,249.49,26.6,222.48,1477.32,3573.18
2014-06-30,2400,150.5,2036,249.3,26.436,221.88,1476.38,3573.22
2014-07-01,2410,149.85,2063.9,250.16,26.673,222,1482.92,3578.44
2014-07-02,2591,151.41,2110,255.19,27.484,228.45,1514.33,3656.47
2014-07-03,2531,148.69,2089.9,257.7,27.26,226.56,1514.47,3643.66
2014-07-04,2470,148.85,2062.9,253.9,26.595,222.05,1489.53,3592.75
2014-07-07,2554.9,151.6,2113,248.99,27,229.2,1513.72,3632.29
2014-07-08,2615,151.58,2122.9,249.99,26.791,230.5,1516.75,3643.69
2014-07-09,2588,147.79,2104.9,247.95,26.99,228,1513.38,3623.02
2014-07-10,2563.8,143.15,2093.2,244.95,26.652,225.91,1494.92,3584.6
2014-07-11,2517,144.5,2105,246.01,26.9,228.89,1499.82,3594.86
2014-07-14,2502.2,143.78,2016.5,242,26.38,231,1483.41,3547.33
2014-07-15,2522,142.75,2018,241.92,26.022,222.37,1475.77,3519.28
2014-07-16,2436.7,142,2050.8,244.18,25.965,224,1474.72,3518.24
2014-07-17,2271,139.73,2004.8,233.7,25.59,219.88,1440.63,3418.97
2014-07-18,2135,139.7,1990,231.75,24.811,216.96,1422.53,3372.94
2014-07-21,1990,138.21,1940,225.91,24.555,215.28,1384.5,3294.89
2014-07-22,2174.9,137,1970,226.76,24.851,220.2,1405.97,3350.41
2014-07-23,2035,136.46,1980.5,221.8,24.92,220.72,1406.58,3328.92
2014-07-24,2067,136.83,2005,222.45,24.882,224.9,1408.8,3332.54
2014-07-25,2028.2,135,1976.7,220.84,24.86,224.48,1388.41,3301.23
2014-07-28,1874,133.32,1957,218.21,24.586,217.2,1361.94,3237.95
2014-07-29,1905,132.74,1975,220.3,24.821,218.48,1369.83,3263.14
2014-07-30,1919.2,133.55,2005.3,224,24.792,216.25,1382.14,3301.07
2014-07-31,1963,133.09,2000.9,223,24.86,212.9,1379.61,3295.69
2014-08-01,1990.9,133.11,1995.3,221.79,25.511,211.9,1374.83,3290.54
2014-08-04,1985,132.54,1984.9,219.9,26.435,215,1378.98,3297.56
2014-08-05,1952,132,1957,220,25.365,209.75,1357.89,3242.59
2014-08-06,1852,129.23,1929.8,219.55,25.108,209.5,1334.66,3208.77
2014-08-07,1848,129.2,1932.7,221,25.072,208.2,1333.53,3223.85
2014-08-08,1884.9,129.99,1928.3,219.54,25.269,208.33,1348.21,3239.85
2014-08-11,1925,134.76,1947.1,221.38,25.47,212.7,1372.45,3282.52
2014-08-12,1908,138.22,1953.7,221.65,25.355,215.1,1374.19,3295.8
2014-08-13,1952.8,140.19,1974.9,225.99,25.874,220.67,1398.85,3357.44
2014-08-14,2005,140.28,1991,226.3,26.25,220.01,1407.53,3394.61
2014-08-15,2080,140.73,2011.1,225,26.116,221.19,1417.82,3417.18
2014-08-18,2056.9,140.61,2043,224.68,26.038,223.94,1425.18,3432.34
2014-08-19,2079,142.4,2063.9,227.4,26.59,223.8,1437.6,3449.81
2014-08-20,2065.1,146.94,2085,231.54,26.859,232,1447.5,3484.37
2014-08-21,2088,146.75,2100.6,233,27.15,235,1461.75,3523.36
2014-08-22,2040,146.46,2085,230.03,26.583,230.5,1446.6,3475.51
2014-08-25,2055,146.79,2088,231.69,26.65,232,1454.67,3489.06
2014-08-26,2085.1,146.16,2068,229.22,26.5,232.8,1443.32,3463.61
2014-08-27,2010,147.18,2096.5,231.69,26.64,233.8,1447.91,3471.99
2014-08-28,1940,143.18,2083,228.99,26.2,232.75,1423.78,3431.2
2014-08-29,1943.8,141.45,2055,226,25.525,228,1400.71,3382.6
2014-09-01,1875,141.87,2034.9,229,25.601,227.3,1392.4,3374.39
2014-09-02,1880,140.76,2042.1,230.5,25.995,229.5,1400.35,3401.57
2014-09-03,1903,145.85,2115,236.13,26.323,235.45,1449.29,3509.82
2014-09-04,1876.1,146.97,2131.5,236.54,26.775,240.98,1457.34,3532.75
2014-09-05,1861,147,2163,238,26.766,242.7,1474.71,3564.86
2014-09-08,1845,143.52,2153.3,234.02,26.526,246.19,1464.76,3542.95
2014-09-09,1890,144.17,2163.6,234.55,26.811,244.26,1468.17,3550.84
2014-09-10,1890,146.1,2163,234.9,27.06,240.55,1468.55,3559.15
2014-09-11,1850,144.58,2149.2,230.01,26.94,234.55,1449.63,3498.74
2014-09-12,1890.6,147.18,2163.1,233.2,26.95,234.9,1458.52,3532.3
2014-09-15,1847.5,145.63,2174.9,232.19,27.044,239.67,1454.19,3534.25
2014-09-16,1849.4,146.39,2185,240.5,27.38,239,1477.31,3592.58
2014-09-17,1469.1,143.69,2141.5,237.34,27.35,239.87,1449.37,3522.1
2014-09-18,1430,143.18,2130,238.76,27.31,237.21,1448.63,3510.17
2014-09-19,1403,140.73,2071,233.5,27.136,230.89,1431.58,3465.84
2014-09-22,1330.7,141.08,2050,230,26.8,227.65,1412.83,3419.9
2014-09-23,1352.5,141,2049.6,232.79,27.263,235.6,1429.45,3474.3
2014-09-24,1402.4,141.96,2059.1,232.36,27.459,237.5,1441.83,3500.27
2014-09-25,1330.7,141.05,2043.5,231.2,26.93,235.75,1436.05,3488.02
2014-09-26,1263,141.4,2064.9,232.39,26.977,235.97,1434.2,3490.09
2014-09-29,1241.3,142.04,2007.9,229,26.384,231.75,1408.28,3426.94
2014-09-30,1255,144.2,2015,232,26.04,232,1411.07,3443.36
2014-10-01,1212,144.1,1993.5,230,26.055,230,1399.99,3411.09
2014-10-02,1216,144.2,1964,226.37,25.48,225.95,1376.35,3356.31
2014-10-03,1228,145.3,1990,227.73,26.01,226,1384.66,3388.37
2014-10-06,1227,147.6,2042,232.07,26.55,235.75,1418.15,3466.28
2014-10-07,1205,147.9,2007.6,231.3,26.55,235.75,1403.48,3442.22
2014-10-08,1175,148,1976,227.5,26.01,230.95,1379.76,3391.61
2014-10-09,1095,146.1,1980,228.47,26.1,228.05,1384.33,3401.16
2014-10-10,1070,145.1,1925.1,222.3,25.75,226,1364.24,3339.54
2014-10-13,1038,148.7,1978,225.53,26.475,230,1383.93,3401.77
2014-10-14,1028,149.2,2005.4,230.3,26.64,229.45,1394.16,3434.78
2014-10-15,994,148.8,1980,226.61,26.4,224.9,1377.09,3388.23
2014-10-16,963,143.1,1955,224.15,26.2,219.7,1360.33,3352.21
2014-10-17,980,146,1986.6,228.69,26.965,224.45,1384.72,3413.25
2014-10-20,980,146.1,1978,227.2,26.55,222.5,1376.36,3386.06
2014-10-21,981,144.5,1990,228.24,26.47,221.5,1383.35,3381.42
2014-10-22,955,143.9,1964.9,225.4,26,219.4,1374.19,3347.72
2014-10-23,940,146.2,1932.3,224.2,25.995,220.75,1372.92,3349.74
2014-10-24,945,146,1948.5,225.88,26.215,221,1380.39,3369.04
2014-10-27,1031,147.7,1991.9,227.9,26.69,224.15,1394.27,3424.41
2014-10-28,1040,150.3,2014,229.6,26.845,228,1415.51,3461.01
2014-10-29,1059,150.8,2042.5,233.45,27.4,242.3,1439.58,3533.03
2014-10-30,1165,151.8,2055,235.96,27.48,244.55,1452.89,3569.24
2014-10-31,1326,151.7,2120,239.9,28.795,259.8,1488.47,3672.01
2014-11-03,1350,154.4,2117,240.3,28.23,257.25,1491.19,3672.82
2014-11-05,1334,153,2127.7,239.88,28.475,249,1495.26,3685.24
2014-11-06,1300,152,2132.7,239.21,28.195,253.15,1497.46,3674.47
2014-11-07,1260,152.2,2126.5,239.02,27.765,255.5,1497.11,3677.58
2014-11-10,1343,154,2139.9,239.86,28.64,257.5,1515.36,3728.32
2014-11-11,1312,153.5,2125.1,239.34,28.815,260.05,1514.78,3747.73
2014-11-12,1355,154.7,2126,237.23,28.815,253.95,1513.83,3720.68
2014-11-13,1340,152.8,2083.6,231.5,28.305,247.4,1492.27,3657.09
2014-11-14,1317,152.5,2084,233.79,28.95,249.4,1500.76,3708.17
2014-11-17,1308,152.8,2085,233.97,29.005,254.2,1507.1,3748.46
2014-11-18,1365,153.5,2132.3,235.7,29.165,250.35,1519.61,3775.39
2014-11-19,1399,156,2180,235,29.885,252,1517.97,3791.04
2014-11-20,1407,155,2230,235.8,30.06,260.5,1530.4,3842.52
2014-11-21,1403,157,2280.4,240.4,29.7,252.2,1538.93,3838.73
2014-11-24,1394,156.7,2261.3,237.62,29.545,249.5,1529.54,3790.12
2014-11-25,1373,155.8,2259.1,237.01,29.44,245.75,1529.57,3776.64
2014-11-26,1338,156.9,2280,238,29.435,248.5,1537.43,3799.63
2014-11-27,1299,156.4,2295,233.66,28.755,253.95,1531.69,3814.43
2014-11-28,1255,157.9,2291.7,233.74,29.2,248.65,1533.68,3838.54
2014-12-01,1219,157.3,2418.1,233.5,30.285,260,1578.38,3960.85
2014-12-02,1227,157.5,2449.9,232.75,30.79,257.85,1583.12,3957.89
2014-12-03,1258,159.5,2573,230.45,31.27,258.5,1606.84,4022.58
2014-12-04,1269,159.1,2490.1,228.3,30.8,254.3,1582.08,3961.2
2014-12-05,1244,154,2391.1,221.95,29.85,242.4,1529.2,3801.71
2014-12-08,1155,152.9,2355,212.2,28.895,238.7,1481.27,3668.87
2014-12-09,1082,156.6,2318,213.35,28.62,243.75,1475.22,3657.56
2014-12-10,1144,154.2,2296,213.5,28.31,242,1486.85,3659.03
2014-12-11,1235,152.1,2223.4,208,27.22,235.6,1455.04,3575.98
2014-12-12,1425,147.1,2292.3,210.75,26.45,231.5,1459.68,3607.75
2014-12-15,1282,142.4,2264,201.5,25.1,221.85,1424.99,3534.17
2014-12-16,1201,144,2359,200.65,24.62,225.4,1444.32,3637.47
2014-12-17,1240,141.8,2263,194.65,23.54,210.65,1413.79,3501.89
2014-12-18,1302,143.1,2370,196.9,24.66,224.5,1477.27,3643.42
2014-12-19,1273,144.5,2300,194.15,24.42,214.1,1449.13,3536.04
2014-12-22,1235,144,2363.5,198.9,24.785,219.5,1437.08,3550.56
2014-12-23,1241,145.9,2260,196.65,24.62,214.1,1398.2,3524.35
2014-12-24,1268,140.4,2236,193.2,24.5,219.65,1401.5,3505.48
2014-12-25,1276,141.2,2205.7,195,24.025,225.35,1408.54,3493.91
2014-12-26,1265,141.5,2264,196.75,24.3,238.2,1417.8,3552.63
2014-12-29,1239,144.7,2298.9,201.8,24.52,246.45,1432.94,3649.56
2014-12-30,1250,143,2225,195.8,23.52,228.5,1396.61,3540.17
2015-01-05,1245,142,2295,196.75,24.24,238,1435.66,3640.27
2015-01-06,1241,144.6,2345,200.3,25.015,228.75,1480.73,3751.41
2015-01-08,1281,148.1,2572,214.95,26.265,245,1547.39,3890.15
2015-01-09,1291,146.6,2461,206.6,25.65,234.05,1515.37,3757.59
2015-01-12,1270,143.1,2477,204,25.45,228.25,1513.22,3751.63
2015-01-13,1262,143.8,2522,204.9,25.6,234.7,1533.09,3827.14
2015-01-14,1273,142.9,2588,209.5,25.835,244.55,1554.46,3905.22
2015-01-15,1302,142.6,2618.9,219.9,25.99,251.3,1563.21,3933.79
2015-01-16,1320,144,2736,226,26.15,260,1591.43,4027.92
2015-01-19,1450,146.7,2640,225.3,26.3,261,1576.4,4002.8
2015-01-20,1426,150.1,2628.7,227,26.6,257,1570.97,3990.78
2015-01-21,1458,154.3,2752,234.6,28.38,275,1618.17,4127.51
2015-01-22,1531,155.5,2820,241.8,29.95,287.3,1666.56,4276.81
2015-01-23,1550,153.8,2849,243.9,29.475,297.95,1671.8,4300.61
