<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SIBN,D,19/11/19,00:00:00,425.1500000,425.9000000,423.5000000,425.1000000,706810
SIBN,D,20/11/19,00:00:00,425.1000000,425.2000000,422.5000000,423.3500000,490460
SIBN,D,21/11/19,00:00:00,424.2500000,425.0000000,421.3000000,424.7500000,458480
SIBN,D,22/11/19,00:00:00,424.8000000,424.9000000,423.5500000,424.9000000,400600
SIBN,D,25/11/19,00:00:00,425.0500000,427.5000000,424.0500000,426.2000000,401620
SIBN,D,26/11/19,00:00:00,426.8500000,427.4000000,423.3000000,424.2000000,407960
SIBN,D,27/11/19,00:00:00,425.4000000,425.6000000,422.0000000,422.0000000,495800
SIBN,D,28/11/19,00:00:00,422.0500000,423.3000000,417.1000000,417.1000000,666040
SIBN,D,29/11/19,00:00:00,417.5500000,420.9000000,417.5500000,418.6000000,713520
SIBN,D,02/12/19,00:00:00,420.1500000,424.0000000,419.0500000,421.0000000,614870
SIBN,D,03/12/19,00:00:00,420.9000000,424.6500000,415.0000000,415.0000000,701730
SIBN,D,04/12/19,00:00:00,415.8000000,419.4500000,414.3500000,416.7000000,770680
SIBN,D,05/12/19,00:00:00,417.9500000,419.4500000,416.3500000,416.6000000,320400
SIBN,D,06/12/19,00:00:00,418.0000000,419.1500000,415.5500000,418.5000000,573190
SIBN,D,09/12/19,00:00:00,419.0000000,421.5000000,418.2000000,419.1000000,560670
SIBN,D,10/12/19,00:00:00,418.8000000,421.4500000,416.7500000,417.2000000,373570
SIBN,D,11/12/19,00:00:00,419.1500000,421.4000000,413.2500000,421.0000000,437640
SIBN,D,12/12/19,00:00:00,421.5500000,422.5000000,419.5000000,422.5000000,635360
SIBN,D,13/12/19,00:00:00,423.0500000,424.0500000,421.2000000,421.8500000,433710
SIBN,D,16/12/19,00:00:00,422.0500000,423.8000000,417.6500000,423.5000000,578990
SIBN,D,17/12/19,00:00:00,423.7000000,424.6500000,421.2500000,423.4000000,599700
SIBN,D,18/12/19,00:00:00,423.4000000,423.8500000,417.7000000,423.3000000,1172900
SIBN,D,19/12/19,00:00:00,422.8000000,424.3000000,421.4000000,424.1000000,518230
SIBN,D,20/12/19,00:00:00,424.5000000,424.8500000,418.7500000,422.9500000,437590
SIBN,D,23/12/19,00:00:00,422.9000000,422.9500000,420.9500000,422.0000000,409320
SIBN,D,24/12/19,00:00:00,421.5500000,423.2500000,411.5000000,418.8000000,604210
SIBN,D,25/12/19,00:00:00,419.5000000,421.0000000,418.1500000,420.0000000,227650
SIBN,D,26/12/19,00:00:00,420.5500000,421.3000000,419.7000000,420.8500000,351680
SIBN,D,27/12/19,00:00:00,421.8000000,422.3000000,420.3000000,421.8000000,321620
SIBN,D,30/12/19,00:00:00,422.0000000,422.2000000,419.6000000,420.1500000,379120
SIBN,D,03/01/20,00:00:00,422.2000000,426.8000000,421.0000000,425.7000000,604990
SIBN,D,06/01/20,00:00:00,426.1000000,428.9500000,425.5500000,426.6500000,379100
SIBN,D,08/01/20,00:00:00,426.7000000,434.4500000,426.5000000,432.0000000,631540
SIBN,D,09/01/20,00:00:00,433.9500000,434.3000000,427.6000000,432.5500000,671770
SIBN,D,10/01/20,00:00:00,432.5500000,450.9000000,431.0000000,446.6000000,2157630
SIBN,D,13/01/20,00:00:00,448.5000000,471.7500000,446.0000000,465.1000000,2520910
SIBN,D,14/01/20,00:00:00,465.2500000,478.5500000,451.0000000,457.6000000,2582940
SIBN,D,15/01/20,00:00:00,459.8000000,464.8000000,453.0500000,458.6500000,1477180
SIBN,D,16/01/20,00:00:00,460.8000000,466.9000000,460.6500000,465.4500000,1217730
SIBN,D,17/01/20,00:00:00,466.0000000,471.0000000,463.0000000,467.7500000,1753800
SIBN,D,20/01/20,00:00:00,468.8000000,471.4000000,463.2500000,470.0000000,772460
SIBN,D,21/01/20,00:00:00,468.3500000,469.8500000,461.3000000,463.0000000,608160
SIBN,D,22/01/20,00:00:00,464.0000000,466.0000000,456.2500000,456.2500000,657670
SIBN,D,23/01/20,00:00:00,452.0000000,452.8000000,446.0000000,450.0000000,1010510
SIBN,D,24/01/20,00:00:00,454.8500000,456.8000000,450.1000000,454.0000000,540430
SIBN,D,27/01/20,00:00:00,449.4000000,455.5000000,440.1500000,444.0000000,1178310
SIBN,D,28/01/20,00:00:00,444.0000000,455.1500000,437.7500000,455.1500000,901060
SIBN,D,29/01/20,00:00:00,455.8000000,460.5000000,453.2000000,457.4000000,646160
SIBN,D,30/01/20,00:00:00,454.5000000,456.9500000,448.5000000,454.1500000,592830
SIBN,D,31/01/20,00:00:00,455.9000000,459.0000000,445.1500000,446.4500000,460100
SIBN,D,03/02/20,00:00:00,443.8500000,446.0000000,440.6000000,442.8000000,551680
SIBN,D,04/02/20,00:00:00,446.0000000,449.6500000,441.0000000,445.7500000,557290
SIBN,D,05/02/20,00:00:00,448.3500000,461.7000000,442.3000000,455.2500000,839190
SIBN,D,06/02/20,00:00:00,460.0000000,460.0000000,448.5000000,450.1500000,471910
SIBN,D,07/02/20,00:00:00,451.0000000,456.3000000,444.0000000,444.5000000,774830
SIBN,D,10/02/20,00:00:00,444.4000000,445.6500000,435.3000000,440.0000000,922790
SIBN,D,11/02/20,00:00:00,442.0000000,458.2500000,439.1000000,455.0000000,1642540
SIBN,D,12/02/20,00:00:00,459.0000000,467.0000000,457.5000000,465.0000000,1452370
SIBN,D,13/02/20,00:00:00,463.5000000,469.0000000,458.1500000,460.8000000,957590
