<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IMOEX,D,22/03/12,00:00:00,1552.7400000,1561.1100000,1525.6700000,1530.2000000,47585085589
IMOEX,D,23/03/12,00:00:00,1532.4400000,1545.9400000,1518.2400000,1544.5400000,39542683993
IMOEX,D,26/03/12,00:00:00,1544.4600000,1568.8500000,1541.0600000,1567.2600000,42099417154
IMOEX,D,27/03/12,00:00:00,1569.9000000,1574.2700000,1549.2800000,1555.5300000,40937652729
IMOEX,D,28/03/12,00:00:00,1553.5100000,1553.7800000,1512.6200000,1516.1100000,52429905718
IMOEX,D,29/03/12,00:00:00,1516.5100000,1521.5800000,1486.9300000,1504.3800000,50847032405
IMOEX,D,30/03/12,00:00:00,1503.9900000,1531.8900000,1503.9900000,1518.2900000,54689158652
IMOEX,D,02/04/12,00:00:00,1522.8900000,1537.7300000,1508.3200000,1526.9700000,38402375084
IMOEX,D,03/04/12,00:00:00,1528.5300000,1556.5000000,1528.4100000,1544.9000000,48968697134
IMOEX,D,04/04/12,00:00:00,1540.7600000,1545.5200000,1506.6500000,1514.7600000,46749585221
IMOEX,D,05/04/12,00:00:00,1514.4700000,1527.8400000,1495.4900000,1524.9400000,47260544976
IMOEX,D,06/04/12,00:00:00,1526.1600000,1529.7200000,1494.6600000,1499.0500000,26131661564
IMOEX,D,09/04/12,00:00:00,1498.1500000,1511.4200000,1477.4700000,1509.1100000,33890415561
IMOEX,D,10/04/12,00:00:00,1509.8300000,1520.1200000,1486.2200000,1486.2200000,43151417604
IMOEX,D,11/04/12,00:00:00,1487.6600000,1520.3700000,1487.6600000,1507.5300000,42539445671
IMOEX,D,12/04/12,00:00:00,1509.7100000,1512.4500000,1488.8200000,1502.9700000,42351569825
IMOEX,D,13/04/12,00:00:00,1500.3100000,1516.3700000,1496.9300000,1504.8400000,43791331378
IMOEX,D,16/04/12,00:00:00,1496.7200000,1503.5700000,1474.9600000,1478.5200000,45074080729
IMOEX,D,17/04/12,00:00:00,1477.7900000,1481.2300000,1463.2300000,1478.6400000,46369944410
IMOEX,D,18/04/12,00:00:00,1480.0800000,1485.4400000,1465.5000000,1469.7500000,33895532895
IMOEX,D,19/04/12,00:00:00,1470.4500000,1503.7700000,1469.5900000,1488.3300000,47259333239
IMOEX,D,20/04/12,00:00:00,1491.4100000,1506.7700000,1485.1700000,1503.6100000,35032291847
IMOEX,D,23/04/12,00:00:00,1503.2700000,1503.2700000,1462.7500000,1467.4300000,35928981606
